ProcesoSancionId,Expediente,ProcesoSancionTipoNombre,ProcesoSancionEstado,FechaInicio,FechaTermino,ConfirmaPdC,MultaTotalUTA,LinkSNIFA,UnidadFiscalizableId,Nombre,RegionNombre,ComunaNombre,Latitud,Longitud,CategoriaEconomicaNombre,SubCategoriaEconomicaNombre,LinkSNIFA_UF,FechaActualizacion,DuracionDias
2564,D-104-2021,Denuncia,Terminado - Sanción,2021-04-23,2023-06-29,No,11.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2564                          ,15879,CONSTRUCCIÓN STRIP CENTER PORTUGAL 412,Región Metropolitana,Santiago,-33.4472044,-70.63556240000003,Equipamiento,Centro comercial,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15879                         ,2026-09-12,797.0
2565,D-107-2021,Denuncia,Terminado - Sanción,2021-04-26,2024-09-04,No,13.3,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2565                          ,18169,TERMINAL DE BUSES MUNICIPALES TALCA,Región del Maule,Talca,-35.399565,-71.60995,Infraestructura de Transporte,"Terminal de taxis, buses y/o camiones",http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18169                         ,2026-09-12,1227.0
2569,D-108-2021,Denuncia,Terminado - Sanción,2021-04-27,2022-01-21,No,22.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2569                          ,16713,CONSTRUCCIÓN EDIFICIO SKY100,Región Metropolitana,Ñuñoa,-33.4524582389812,-70.57162697909848,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16713                         ,2026-09-12,269.0
2578,D-110-2021,Denuncia,Terminado - Sanción,2021-04-27,2021-10-15,No,4.3,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2578                          ,15541,GALPON MUNICIPAL FRANZ SCHUBERT,Región de Coquimbo,La Serena,-29.9491097,-71.24199479999999,Otras categorías,Otros,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15541                         ,2026-09-12,171.0
2579,D-111-2021,Denuncia,Terminado - Sanción,2021-04-28,2022-01-19,No,38.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2579                          ,15542,SUPERMERCADO SANTA ISABEL,Región de Coquimbo,Coquimbo,-29.9794623,-71.34598719999997,Equipamiento,Otros equipamientos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15542                         ,2026-09-12,266.0
2580,D-115-2021,Denuncia,Terminado - Sanción,2021-05-05,2022-04-08,No,16.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2580                          ,18033,EDIFICIO LOS ALERCES,Región Metropolitana,Ñuñoa,-33.47101076703795,-70.59772183782775,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18033                         ,2026-09-12,338.0
2583,D-116-2021,Denuncia,Terminado - Sanción,2021-05-11,2022-01-31,No,287.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2583                          ,16337,CONSTRUCCIÓN ALMIRANTE PASTENE 96-110-120,Región Metropolitana,Providencia,-33.427658,-70.61999559999998,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16337                         ,2026-09-12,265.0
2588,F-059-2021,Fiscalización,Terminado - Sanción,2021-06-16,2022-09-07,No,8.4,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2588                          ,11352,GEOSERVICE LTDA. (GRANEROS),Región del Libertador General Bernardo O'Higgins,Graneros,-34.105536,-70.724396,Agroindustrias,Planta procesadora de productos agrícolas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11352                         ,2026-09-12,448.0
2591,D-122-2021,Denuncia,Terminado - Sanción,2021-05-19,2023-04-10,No,242.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2591                          ,17162,RELLENO SANITARIO PUNTRA,Región de los Lagos,Ancud,-42.093331,-73.872342,Saneamiento Ambiental,Relleno sanitario,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17162                         ,2026-09-12,691.0
2592,F-058-2021,Fiscalización,Terminado - Sanción,2021-05-31,2022-03-15,No,59.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2592                          ,11366,COPEFRUT S.A. (CENKIWI),Región del Maule,Teno,-34.844244,-71.10662,Agroindustrias,Planta procesadora de productos agrícolas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11366                         ,2026-09-12,288.0
2593,F-063-2021,Fiscalización,Terminado - Sanción,2021-05-24,2022-02-15,No,24.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2593                          ,17069,ESTADIO LUIS VALENZUELA HERMOSILLA,Región de Atacama,Copiapó,-27.376289,-70.32068,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17069                         ,2026-09-12,267.0
2595,D-126-2021,Denuncia,Terminado - Sanción,2021-05-20,2024-03-11,No,5.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2595                          ,18155,CENTRO DE EVENTOS CHINA XUAN,Región del Biobío,Los Ángeles,-37.444498,-72.2961516,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18155                         ,2026-09-12,1026.0
2596,D-127-2021,Denuncia,Terminado - Sanción,2021-05-24,2025-09-30,No,5.1,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2596                          ,18066,RESTOBAR STOP OVER,Región de Los Ríos,Valdivia,-39.81949898407048,-73.24546370172338,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18066                         ,2026-09-12,1590.0
2607,D-128-2021,Denuncia,Terminado - Sanción,2021-05-31,2023-09-13,No,2.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2607                          ,18160,EDIFICIO FRAY MONTALVA 110 - LAS CONDES,Región Metropolitana,Las Condes,-33.3715429099766,-70.50968379816099,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18160                         ,2026-09-12,835.0
2609,F-068-2021,Fiscalización,Terminado - Sanción,2021-06-02,2022-02-25,No,11.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2609                          ,15666,PANADERIA DON PAN,Región del Libertador General Bernardo O'Higgins,Rancagua,-34.1343582,-70.73741640000003,Equipamiento,Panadería,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15666                         ,2026-09-12,268.0
2610,F-070-2021,Fiscalización,Terminado - Sanción,2021-06-02,2022-02-28,No,4.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2610                          ,13968,PPDA TEMUCO 1,Región de la Araucanía,Temuco,-38.7373539,-72.59807209999997,,,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13968                         ,2026-09-12,271.0
2610,F-070-2021,Fiscalización,Terminado - Sanción,2021-06-02,2022-02-28,No,4.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2610                          ,14491,EDIFICIO MARQUIS,Región de la Araucanía,Temuco,-38.7393785,-72.6042343,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14491                         ,2026-09-12,271.0
2612,F-064-2021,Fiscalización,Terminado - Sanción,2021-06-16,2022-03-14,No,71.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2612                          ,8667,PLANTA FRUSUR- SAN CARLOS,Región de Ñuble,San Carlos,-36.517286,-72.053566,Agroindustrias,Producción agrícola / cultivos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/8667                          ,2026-09-12,271.0
2619,D-136-2021,Denuncia,Terminado - Sanción,2021-06-11,2021-10-06,No,3.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2619                          ,15819,CENTRO DEPORTIVO Y RECREATIVO SANTA ISABEL,Región Metropolitana,Santiago,-33.4479284,-70.63391159999998,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15819                         ,2026-09-12,117.0
2626,D-143-2021,Denuncia,Terminado - Sanción,2021-07-01,2022-07-06,No,1300.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2626                          ,4510,CES ARACENA 14 (RNA 120096),Región de Magallanes y la Antártica Chilena,Punta Arenas,-54.075222,-71.243639,Pesca y Acuicultura,Centro de engorda de salmones,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/4510                          ,2026-09-12,370.0
2627,D-148-2021,Denuncia,Terminado - Sanción,2021-06-25,2024-12-27,No,64.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2627                          ,17969,CONSTRUCCIÓN EDIFICIO SAN DIEGO,Región Metropolitana,Santiago,-33.44662444156581,-70.65129102813546,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17969                         ,2026-09-12,1281.0
2631,D-155-2021,Denuncia,Terminado - Sanción,2021-06-30,2021-12-20,No,2.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2631                          ,15956,LEROY TRAINING,Región Metropolitana,San Miguel,-33.4942941,-70.64700060000001,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15956                         ,2026-09-12,173.0
2632,D-141-2021,Denuncia,Terminado - Sanción,2021-06-30,2024-04-19,No,673.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2632                          ,6808,EXTRACCION ARIDOS SOPRAMAT CAUCE DEL RIO DIGUILLIN - SECTOR LOS TILOS,Región de Ñuble,Bulnes,-36.882157,-72.198455,Minería,Áridos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/6808                          ,2026-09-12,1024.0
2637,D-147-2021,Denuncia,Terminado - Sanción,2021-06-24,2022-03-08,No,1.7,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2637                          ,17232,VULCANIZACIÓN BRENDA JARAMILLO,Región Metropolitana,Quinta Normal,-33.412657,-70.701809,Equipamiento,Otros equipamientos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17232                         ,2026-09-12,257.0
2644,D-165-2021,Denuncia,Terminado - Sanción,2021-07-15,2021-12-21,No,7.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2644                          ,14741,GRANALLADO CON ACERO (REVESTIMIENTOS MORA HERMANOS LTDA.),Región Metropolitana,La Pintana,-33.6239767,-70.63933279999998,Instalación fabril,Otras,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14741                         ,2026-09-12,159.0
2648,D-149-2021,Denuncia,Terminado - Sanción,2021-07-22,2022-03-28,No,2.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2648                          ,17946,CARNES GANADERO,Región de Aysén del General Carlos Ibáñez del Campo,Coyhaique,-45.577816,-72.068116,Agroindustrias,Planta procesadora de productos agrícolas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17946                         ,2026-09-12,249.0
2651,D-173-2021,Denuncia,Terminado - Sanción,2021-08-04,2022-04-06,No,6.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2651                          ,16249,CHICKEN FACTORY MARIBÉRICO,Región Metropolitana,Ñuñoa,-33.4442854,-70.5725256,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16249                         ,2026-09-12,245.0
2653,D-170-2021,Denuncia,Terminado - Sanción,2021-07-29,2026-01-19,No,78.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2653                          ,15947,COMERCIAL VALENCIA,Región Metropolitana,Estación Central,-33.4650662,-70.68841529999997,Equipamiento,Oficina comercial,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15947                         ,2026-09-12,1635.0
2659,D-175-2021,Denuncia,Terminado - Sanción,2021-08-05,2026-06-19,No,18.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2659                          ,9046,PRUNESCO S.A. (CIRUELAS) - PIRQUE,Región Metropolitana,Pirque,-33.62712266666666,-70.55784033333333,Agroindustrias,Planta procesadora de productos agrícolas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/9046                          ,2026-09-12,1779.0
2660,D-168-2021,Denuncia,Terminado - Sanción,2021-08-02,2025-11-14,No,3.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2660                          ,16088,SERVITUR HOTELES,Región Metropolitana,Providencia,-33.4229462,-70.61425429999997,Equipamiento,Establecimiento / Infraestructura para turismo,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16088                         ,2026-09-12,1565.0
2663,F-078-2021,Fiscalización,Terminado - Sanción,2021-08-13,2022-05-05,No,1.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2663                          ,17729,CORTADURÍA ERRÁZURIZ,Región de Los Ríos,Valdivia,-39.834376,-73.21667,Equipamiento,Centro de comercialización de leña,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17729                         ,2026-09-12,265.0
2664,F-080-2021,Fiscalización,Terminado - Sanción,2021-08-13,2026-05-25,No,1.8,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2664                          ,17090,MADERAS DEL SUR LTDA,Región de los Lagos,Osorno,-40.565769,-73.178712,Forestal,Aserradero / procesadora de madera,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17090                         ,2026-09-12,1746.0
2665,F-079-2021,Fiscalización,Terminado - Sanción,2021-08-13,2024-10-28,No,1.2,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2665                          ,17779,CALOR DE MELY LEÑERÍA,Región de los Lagos,Osorno,-40.55799,-73.200797,Equipamiento,Centro de comercialización de leña,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17779                         ,2026-09-12,1172.0
2670,D-182-2021,Denuncia,Terminado - Sanción,2021-08-17,2025-04-21,No,2.8,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2670                          ,2446,PLANTA CAMANCHACA-CORONEL,Región del Biobío,Coronel,-37.02353125,-73.15389925,Pesca y Acuicultura,Elaboración y procesado de recursos hidrobiológicos,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/2446                          ,2026-09-12,1343.0
2672,D-177-2021,Denuncia,Terminado - Sanción,2021-08-16,2023-03-20,No,9.3,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2672                          ,13738,RESTORÁNPICCOLA ITALIA PROVIDENCIA,Región Metropolitana,Providencia,-33.4239213,-70.6091788,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/13738                         ,2026-09-12,581.0
2673,D-178-2021,Denuncia,Terminado - Sanción,2021-08-16,2024-05-24,No,67.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2673                          ,16089,BANCO ESTADO PROVIDENCIA 1710,Región Metropolitana,Providencia,-33.4262305,-70.61558289999999,Equipamiento,Oficina comercial,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16089                         ,2026-09-12,1012.0
2675,D-181-2021,Denuncia,Terminado - Sanción,2021-08-16,2022-05-03,No,20.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2675                          ,15939,RECINTO DEPORTIVO MARCO SOTO,Región Metropolitana,Conchalí,-33.3726714,-70.68124269999998,Equipamiento,Centro deportivo / gimnasio,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/15939                         ,2026-09-12,260.0
2684,D-179-2021,Denuncia,Terminado - Sanción,2021-08-31,2022-02-25,No,2.1,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2684                          ,14872,PANADERIA LAS DELICIAS,Región de los Lagos,Puerto Montt,-41.4727532,-72.91167919999998,Equipamiento,Panadería,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/14872                         ,2026-09-12,178.0
2685,D-186-2021,Denuncia,Terminado - Sanción,2021-09-01,2025-02-24,No,81.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2685                          ,16002,MUELLE EMPRESA PORTUARIA AUSTRAL - NATALES,Región de Magallanes y la Antártica Chilena,Natales,-51.73043474558057,-72.515372382946,Infraestructura Portuaria,Puerto,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16002                         ,2026-09-12,1272.0
2688,D-188-2021,Denuncia,Terminado - Sanción,2021-09-07,2025-06-27,No,62.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2688                          ,17963,EDIFICIO NEW CENTER FREIRE CISS,Región del Biobío,Concepción,-36.82281062386127,-73.04470658477807,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17963                         ,2026-09-12,1389.0
2689,D-194-2021,Denuncia,Terminado - Sanción,2021-09-08,2022-06-22,No,57.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2689                          ,18166,PROYECTO NEW EGAÑA STYLE,Región Metropolitana,Ñuñoa,-33.45614112002575,-70.57184132255146,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18166                         ,2026-09-12,287.0
2690,D-189-2021,Denuncia,Terminado - Sanción,2021-09-07,2026-08-13,No,88.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2690                          ,18132,EDIFICIO BARLOVENTO LOTE A3,Región de Antofagasta,Antofagasta,-23.69500297610457,-70.4191351843036,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18132                         ,2026-09-12,1801.0
2693,D-195-2021,Denuncia,Terminado - Sanción,2021-09-09,2024-09-04,No,93.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2693                          ,18184,CONSTRUCCIÓN OBRA SAN EUGENIO,Región Metropolitana,Ñuñoa,-33.45775198077244,-70.62654869303539,Vivienda e Inmobiliarios,Edificio Habitacional,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18184                         ,2026-09-12,1091.0
2695,D-197-2021,Denuncia,Terminado - Sanción,2021-09-13,2022-04-20,No,1.9,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2695                          ,18483,HOTEL CROWNE PLAZA,Región Metropolitana,Santiago,-33.43852938635694,-70.63681187667628,Equipamiento,Establecimiento / Infraestructura para turismo,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18483                         ,2026-09-12,219.0
2696,D-196-2021,Denuncia,Terminado - Sanción,2021-09-30,2022-06-23,No,50.0,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2696                          ,1381,TECK CARMEN DE ANDACOLLO,Región de Coquimbo,Andacollo,-30.2462,-71.0965,Minería,Minera metálica,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/1381                          ,2026-09-12,266.0
2697,D-201-2021,Denuncia,Terminado - Sanción,2021-09-22,2022-02-23,No,1.3,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2697                          ,18662,EL PACTO RESTOBAR - ÑUÑOA,Región Metropolitana,Ñuñoa,-33.454971,-70.596035,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/18662                         ,2026-09-12,154.0
2698,D-198-2021,Denuncia,Terminado - Sanción,2021-09-21,2022-04-18,No,1.8,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2698                          ,16578,GASTRONOMÍA CHINA ORIENTAL,Región Metropolitana,Providencia,-33.432647,-70.61766879999999,Equipamiento,Restorán / Servicio de comidas,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/16578                         ,2026-09-12,209.0
2700,D-200-2021,Denuncia,Terminado - Sanción,2021-09-21,2023-10-19,No,2.8,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2700                          ,11570,DISCOTHEQUE EX_BOULEVARD,Región del Maule,Talca,-35.406972,-71.642885,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/11570                         ,2026-09-12,758.0
2704,D-217-2021,Denuncia,Terminado - Sanción,2021-09-27,2022-09-27,No,2.6,https://snifa.sma.gob.cl/Sancionatorio/Ficha/2704                          ,17282,PUB MOJITO ARICA,Región de Arica y Parinacota,Arica,-18.4745998,-70.2979202,Equipamiento,Discoteca / pub,http://snifa.sma.gob.cl/UnidadFiscalizable/Ficha/17282                         ,2026-09-12,365.0
